30,1
41,2
24,3
29,4
17,5
28,6
55,7
39,8
52,9
38,10
51,11
46,12
28,13
4,14
69,15
27,16
22,17
14,18
40,19
10,20
46,21
25,22
42,23
20,24
47,25
22,26
15,27
17,28
16,32
14,33
27,34
16,35
48,36
32,37
17,38
19,39
21,40
70,41
19,42
20,43
30,44
51,45
20,46
14,47
21,48
29,49
38,50
44,51
72,52
10,53
38,54
48,55
45,56
52,57
22,58
20,59
33,60
20,61
17,62
37,63
65,64
19,65
23,66
35,67
29,68
53,69
23,70
31,71
45,72
40,73
22,74
47,75
13,76
79,77
47,78
82,79
43,80
52,81
43,82
26,83
49,84
25,85
46,86
35,87
6,91
24,93
18,94
31,95
18,96
42,97
35,98
44,99
25,100
16,101
19,102
15,103
6,104
61,105
75,106
12,107
11,108
41,109
17,110
24,111
56,112
76,113
26,114
18,115
7,116
29,117
22,118
31,121
16,122
36,123
23,124
25,125
22,126
13,127
4,128
30,129
42,130
23,131
21,132
16,133
13,134
55,135
5,136
19,137
20,138
43,139
20,140
20,141
51,142
27,143
35,144
22,145
28,146
21,147
22,148
63,152
71,153
70,154
85,155
92,156
91,157
87,158
82,159
53,160
65,161
56,162
69,163
66,164
71,165
72,166
96,167
40,168
47,169
41,170
51,171
54,172
74,173
41,174
29,175
24,176
52,177
46,178
58,179
35,182
32,183
34,184
43,185
34,186
30,187
63,188
31,189
49,190
58,191
42,192
72,193
58,194
85,195
44,196
30,197
47,198
58,199
27,200
60,202
111,203
44,204
14,205
23,206
51,207
54,208
32,209
15,213
31,214
11,215
27,216
17,217
45,218
32,219
33,220
24,221
53,222
17,223
63,224
50,225
20,226
14,227
19,228
9,229
25,230
9,231
26,232
22,233
32,234
17,235
22,236
25,237
17,238
44,239
8,240
9,244
18,245
53,246
35,247
36,248
51,250
22,251
24,252
36,253
34,254
24,255
18,256
3,257
3,258
35,259
22,260
41,261
21,262
22,263
10,264
48,265
18,266
38,267
25,268
25,269
27,270
24,271
48,274
56,275
50,276
55,277
53,278
59,279
110,280
62,281
49,282
80,283
63,284
132,285
63,286
109,287
64,288
53,289
50,290
98,291
66,292
74,293
69,294
65,295
47,296
64,297
64,298
73,299
74,300
85,301
190,305
159,306
99,307
169,308
146,309
123,310
158,311
146,312
214,313
124,314
132,315
147,316
90,317
130,318
59,319
78,320
147,321
156,322
56,323
111,324
117,325
106,326
187,327
179,328
137,329
141,330
95,331
126,332
196,335
234,336
178,337
247,338
296,339
195,340
206,341
206,342
250,343
190,344
202,345
228,346
199,347
209,348
234,349
165,350
192,351
251,352
185,353
209,354
233,355
256,356
216,357
198,358
154,359
196,360
182,361
283,362
